DealID,Date,Symbol,Volume,Price,Profit,Commission,Swap,Comment
48259765,2025-10-10 05:19:48,XAUUSD-ECNc,0.3,3967.94,-41.4,-0.9,0.0,[sl 3968.13]
48259831,2025-10-10 05:19:48,AUDUSD-ECNc,0.2,0.6553,-10.6,-0.6,0.0,[sl 0.65527]
48263278,2025-10-10 05:22:56,XAUUSD-ECNc,0.3,3963.86,93.3,-0.9,0.0,[tp 3963.95]
48264600,2025-10-10 05:23:35,XAUUSD-ECNc,0.3,3962.38,89.4,-0.9,0.0,[tp 3962.28]
48269427,2025-10-10 05:34:40,XAUUSD-ECNc,0.3,3960.06,85.5,-0.9,0.0,[tp 3959.91]
48269713,2025-10-10 05:34:44,XAUUSD-ECNc,0.3,3959.6,90.0,-0.9,0.0,[tp 3959.62]
48270541,2025-10-10 05:36:22,GBPUSD-ECNc,0.2,1.32898,9.4,-0.6,0.0,[tp 1.32894]
48272206,2025-10-10 05:37:25,GBPUSD-ECNc,0.2,1.3288,11.6,-0.6,0.0,[tp 1.32887]
48272998,2025-10-10 05:40:29,XAUUSD-ECNc,0.3,3961.56,-48.9,-0.9,0.0,[sl 3961.53]
48273014,2025-10-10 05:40:30,XAUUSD-ECNc,0.3,3961.49,-42.9,-0.9,0.0,[sl 3961.63]
48274346,2025-10-10 05:43:25,XAUUSD-ECNc,0.3,3958.07,95.4,-0.9,0.0,[tp 3958.36]
48277201,2025-10-10 05:43:48,XAUUSD-ECNc,0.3,3956.11,93.9,-0.9,0.0,[tp 3956.38]
48278369,2025-10-10 05:45:20,XAUUSD-ECNc,0.3,3958.92,-45.6,-0.9,0.0,[sl 3958.88]
48279946,2025-10-10 05:46:49,AUDUSD-ECNc,0.2,0.65471,10.2,-0.6,0.0,[tp 0.65472]
48280154,2025-10-10 05:47:33,EURUSD-ECNc,0.1,1.15527,5.0,-0.3,0.0,[tp 1.15527]
48280280,2025-10-10 05:48:17,GBPUSD-ECNc,0.2,1.32845,11.2,-0.6,0.0,[tp 1.32851]
48280345,2025-10-10 05:48:34,AUDUSD-ECNc,0.2,0.6546,9.8,-0.6,0.0,[tp 0.65459]
48280554,2025-10-10 05:49:03,XAUUSD-ECNc,0.3,3958.58,85.5,-0.9,0.0,[tp 3958.51]
48280836,2025-10-10 05:49:53,GBPUSD-ECNc,0.2,1.32831,9.8,-0.6,0.0,[tp 1.32830]
48281212,2025-10-10 05:50:50,XAUUSD-ECNc,0.3,3959.81,-46.8,-0.9,0.0,[sl 3959.81]
48281367,2025-10-10 05:51:26,EURUSD-ECNc,0.1,1.15478,4.9,-0.3,0.0,[tp 1.15477]
48281368,2025-10-10 05:51:26,AUDUSD-ECNc,0.2,0.65414,10.6,-0.6,0.0,[tp 0.65417]
48281544,2025-10-10 05:52:03,AUDUSD-ECNc,0.2,0.65408,10.0,-0.6,0.0,[tp 0.65408]
48284747,2025-10-10 06:01:00,AUDUSD-ECNc,0.2,0.6546,-10.8,-0.6,0.0,[sl 0.65459]
48285430,2025-10-10 06:01:56,XAUUSD-ECNc,0.3,3955.95,86.1,-0.9,0.0,[tp 3956.06]
48286929,2025-10-10 06:03:17,XAUUSD-ECNc,0.3,3958.75,-42.3,-0.9,0.0,[sl 3958.59]
48287401,2025-10-10 06:03:59,XAUUSD-ECNc,0.3,3959.2,-42.6,-0.9,0.0,[sl 3959.15]
48287810,2025-10-10 06:04:46,XAUUSD-ECNc,0.3,3960.18,-45.0,-0.9,0.0,[sl 3960.14]
48291341,2025-10-10 06:09:05,XAUUSD-ECNc,0.3,3963.61,-43.5,-0.9,0.0,[sl 3963.60]
48292709,2025-10-10 06:09:24,XAUUSD-ECNc,0.3,3964.38,-46.8,-0.9,0.0,[sl 3964.37]
48294410,2025-10-10 06:10:04,EURUSD-ECNc,0.1,1.15519,-4.9,-0.3,0.0,[sl 1.15520]
48295387,2025-10-10 06:11:41,XAUUSD-ECNc,0.3,3967.05,-43.5,-0.9,0.0,[sl 3966.99]
48295973,2025-10-10 06:12:20,AUDUSD-ECNc,0.2,0.65467,-10.0,-0.6,0.0,[sl 0.65467]
48296317,2025-10-10 06:13:20,XAUUSD-ECNc,0.3,3967.98,-46.5,-0.9,0.0,[sl 3967.89]
48311533,2025-10-10 06:20:51,GBPUSD-ECNc,0.2,1.32867,-10.0,-0.6,0.0,[sl 1.32867]
48313262,2025-10-10 06:23:26,GBPUSD-ECNc,0.2,1.32888,-9.4,-0.6,0.0,[sl 1.32890]
48317867,2025-10-10 06:28:46,GBPUSD-ECNc,0.2,1.3291,-10.2,-0.6,0.0,[sl 1.32910]
48323222,2025-10-10 06:33:42,AUDUSD-ECNc,0.2,0.65497,-10.2,-0.6,0.0,[sl 0.65496]
48323362,2025-10-10 06:34:32,EURUSD-ECNc,0.1,1.15567,-5.3,-0.3,0.0,[sl 1.15565]
48323473,2025-10-10 06:35:01,GBPUSD-ECNc,0.2,1.3293,-10.2,-0.6,0.0,[sl 1.32929]
48325914,2025-10-10 06:39:39,GBPUSD-ECNc,0.2,1.3296,-10.0,-0.6,0.0,[sl 1.32960]
48326239,2025-10-10 06:40:02,AUDUSD-ECNc,0.2,0.65516,-9.8,-0.6,0.0,[sl 0.65517]
48326290,2025-10-10 06:40:15,EURUSD-ECNc,0.1,1.15614,-5.0,-0.3,0.0,[sl 1.15614]
48339746,2025-10-10 07:01:05,GBPUSD-ECNc,0.2,1.32991,-10.2,-0.6,0.0,[sl 1.32991]
48341832,2025-10-10 07:05:49,GBPUSD-ECNc,0.2,1.33011,-10.4,-0.6,0.0,[sl 1.33009]
48341839,2025-10-10 07:05:59,EURUSD-ECNc,0.1,1.15647,-5.2,-0.3,0.0,[sl 1.15646]
48343710,2025-10-10 07:10:05,AUDUSD-ECNc,0.2,0.65544,-10.4,-0.6,0.0,[sl 0.65543]
48347368,2025-10-10 07:26:26,AUDUSD-ECNc,0.2,0.65557,-10.0,-0.6,0.0,[sl 0.65557]
48347614,2025-10-10 07:31:52,GBPUSD-ECNc,0.2,1.33041,-10.0,-0.6,0.0,[sl 1.33041]
48347615,2025-10-10 07:31:53,GBPUSD-ECNc,0.2,1.33042,-10.0,-0.6,0.0,[sl 1.33042]
48382949,2025-10-10 09:12:50,XAUUSD-ECNc,0.3,3962.31,-27.6,-0.9,0.0,[sl 3962.40]
48393992,2025-10-10 09:14:59,XAUUSD-ECNc,0.3,3968.67,-30.6,-0.9,0.0,[sl 3968.63]
48734753,2025-10-10 12:40:07,XAUUSD-ECNc,0.3,3973.04,-21.3,-0.9,0.0,[sl 3973.02]
48946132,2025-10-10 14:26:34,XAUUSD-ECNc,0.3,3967.95,51.3,-0.9,0.0,[tp 3968.28]
48955858,2025-10-10 14:27:05,XAUUSD-ECNc,0.3,3962.38,47.4,-0.9,0.0,[tp 3962.67]
48969855,2025-10-10 14:29:20,XAUUSD-ECNc,0.3,3969.89,-24.3,-0.9,0.0,[sl 3969.81]
48989919,2025-10-10 14:38:06,XAUUSD-ECNc,0.3,3970.77,-21.0,-0.9,0.0,[sl 3970.72]
48996903,2025-10-10 14:40:44,XAUUSD-ECNc,0.3,3967.99,45.6,-0.9,0.0,[tp 3968.05]
49003450,2025-10-10 14:43:18,XAUUSD-ECNc,0.3,3968.11,-35.4,-0.9,0.0,[sl 3967.60]
49009622,2025-10-10 14:44:46,XAUUSD-ECNc,0.3,3963.96,40.5,-0.9,0.0,[tp 3963.96]
49015097,2025-10-10 14:46:10,XAUUSD-ECNc,0.3,3963.51,48.6,-0.9,0.0,[tp 3963.59]
49023373,2025-10-10 14:48:24,XAUUSD-ECNc,0.3,3963.82,48.9,-0.9,0.0,[tp 3963.88]
49024491,2025-10-10 14:51:09,XAUUSD-ECNc,0.3,3965.05,-24.6,-0.9,0.0,[sl 3964.95]
49028484,2025-10-10 14:55:16,XAUUSD-ECNc,0.3,3964.19,48.3,-0.9,0.0,[tp 3964.23]
49028762,2025-10-10 14:56:07,XAUUSD-ECNc,0.3,3965.7,-25.8,-0.9,0.0,[sl 3965.63]
49032499,2025-10-10 14:58:28,XAUUSD-ECNc,0.3,3965.24,47.1,-0.9,0.0,[tp 3965.31]
49037681,2025-10-10 14:59:39,XAUUSD-ECNc,0.3,3962.13,48.3,-0.9,0.0,[tp 3962.15]
49040799,2025-10-10 15:01:17,XAUUSD-ECNc,0.3,3962.38,-22.8,-0.9,0.0,[sl 3962.09]
49044031,2025-10-10 15:04:54,XAUUSD-ECNc,0.3,3962.76,49.2,-0.9,0.0,[tp 3962.83]
49048225,2025-10-10 15:05:43,XAUUSD-ECNc,0.3,3960.55,46.2,-0.9,0.0,[tp 3960.54]
49056191,2025-10-10 15:07:27,XAUUSD-ECNc,0.3,3957.35,65.7,-0.9,0.0,[tp 3957.99]
49061558,2025-10-10 15:09:20,XAUUSD-ECNc,0.3,3955.33,60.3,-0.9,0.0,[tp 3955.56]
49073165,2025-10-10 15:12:53,XAUUSD-ECNc,0.3,3954.05,50.7,-0.9,0.0,[tp 3954.06]
49075767,2025-10-10 15:13:25,XAUUSD-ECNc,0.3,3952.75,51.9,-0.9,0.0,[tp 3952.80]
49089027,2025-10-10 15:15:17,XAUUSD-ECNc,0.3,3950.59,-36.0,-0.9,0.0,[sl 3950.28]
49099413,2025-10-10 15:17:58,XAUUSD-ECNc,0.3,3954.71,-29.7,-0.9,0.0,[sl 3954.61]
49104807,2025-10-10 15:21:13,XAUUSD-ECNc,0.3,3956.85,-29.7,-0.9,0.0,[sl 3956.83]
49105235,2025-10-10 15:21:15,XAUUSD-ECNc,0.3,3957.07,-12.6,-0.9,0.0,[sl 3957.02]
49109513,2025-10-10 15:24:46,XAUUSD-ECNc,0.3,3955.46,57.6,-0.9,0.0,[tp 3955.57]
49109855,2025-10-10 15:25:35,XAUUSD-ECNc,0.3,3957.25,-44.1,-0.9,0.0,[sl 3956.90]
49111204,2025-10-10 15:27:46,XAUUSD-ECNc,0.3,3957.97,-27.9,-0.9,0.0,[sl 3957.96]
49118317,2025-10-10 15:30:55,XAUUSD-ECNc,0.3,3959.52,-21.9,-0.9,0.0,[sl 3959.59]
49121139,2025-10-10 15:32:47,XAUUSD-ECNc,0.3,3960.15,-22.5,-0.9,0.0,[sl 3960.15]
49130400,2025-10-10 15:38:05,XAUUSD-ECNc,0.3,3961.03,-27.6,-0.9,0.0,[sl 3960.96]
49130614,2025-10-10 15:38:19,XAUUSD-ECNc,0.3,3961.4,-31.8,-0.9,0.0,[sl 3961.32]
49131799,2025-10-10 15:38:28,XAUUSD-ECNc,0.3,3961.76,-24.9,-0.9,0.0,[sl 3961.79]
SUMMARY-2025-10-09,2025-10-09 23:59:59,SUMMARY,,,,-299.00,-50.55,0.00,"trades=131, win%=43.5, avgWin=12.36, avgLoss=-12.88, exp=-1.90"
